,ID,goal,pledged,currency,deadline,created_at,launched_at,backers_count,percent_funded,loc_country,cate_name,success_or_fail,videoCount,imageCount
52,802073150,550,649,USD,1542214599,1536790241,1540828599,47,118,US,Tabletop Games,1,1,4
53,423822155,20000,2,USD,1542214701,1536767247,1537027101,2,0.01,US,Fine Art,0,0,0
54,1044776701,3500,1,USD,1542214800,1540227008,1541105825,1,0.028571429,US,Embroidery,0,0,0
55,279762112,2250,2280,USD,1542214811,1534954455,1539619211,40,101.3333333,US,Comics,1,1,24
56,1883737108,821,1041,USD,1542214868,1537505463,1539619268,32,126.7965895,US,Film & Video,1,1,3
57,1377932020,300,312,USD,1542215512,1536545176,1539619912,16,104,US,Accessories,1,0,14
58,1058554787,100,2975,USD,1542215730,1538102415,1539620130,66,2975,US,Tabletop Games,1,1,10
59,254398204,17500,27277,EUR,1542216898,1520353905,1539621298,116,155.8685714,FR,Product Design,1,1,26
60,1555979512,500,524,USD,1542217099,1539800964,1540917499,9,104.8,CR,Audio,1,1,0
61,1536571266,15000,81,EUR,1542217169,1539007110,1539621569,5,0.54,DE,Product Design,0,0,10
62,1258516209,5000,5493,EUR,1542217973,1538996092,1539622373,103,109.86,YE,Web,1,1,0
63,1296349469,3000,5484,USD,1542218404,1537646652,1538326804,64,182.8,US,Product Design,1,1,7
64,582269633,10000,615,USD,1542218408,1537553340,1539622808,12,6.15,US,Small Batch,0,0,16
65,1368259413,250,273,USD,1542218413,1539217759,1539622813,14,109.2,US,Accessories,1,0,2
66,1139148008,15000,1001,USD,1542218749,1537533727,1539626749,21,6.673333333,US,Civic Design,0,0,34
67,1167597004,1750,2001,USD,1542219562,1528314085,1539623962,36,114.3428571,US,Photobooks,1,1,0
68,1706136930,100,33,USD,1542219916,1539786707,1540056316,3,33,US,Narrative Film,0,0,2
69,697390898,10000,10919,USD,1542220386,1537380539,1539624786,88,109.19,US,Architecture,1,1,8
70,1581734190,2000,219,USD,1542220929,1539290914,1540402929,11,10.95,US,Tabletop Games,0,0,19
71,1914854407,16000,1182.29,CAD,1542221064,1535558456,1540403064,26,7.3893125,CA,Drinks,0,0,10
72,1433992043,3000,3244.7,USD,1542221461,1539209043,1539625861,44,108.1566667,US,Fashion,1,1,13
73,484351529,6398,1,USD,1542221997,1540476516,1541008797,1,0.015629884,US,Interactive Design,0,0,3
74,557086717,55000,121.29,CAD,1542222014,1538853646,1539626414,3,0.220527273,CA,Hardware,0,0,23
75,290090319,2500,2846,USD,1542222068,1529275891,1539626468,68,113.84,US,Comic Books,1,1,28
76,326536720,100,181,GBP,1542223425,1540829002,1540923825,16,181,GB,Comic Books,1,0,1
77,315868366,11499,791,USD,1542224280,1541359957,1541483443,16,6.878859031,MX,Documentary,0,0,3
78,3236898,1500,599,USD,1542224485,1539014894,1539628885,17,39.93333333,US,Comic Books,0,0,15
79,758026336,500,1001,GBP,1542224662,1539873709,1541011462,60,200.2,GB,Publishing,1,1,6
80,1029686923,300,118.5,USD,1542225137,1539578108,1539629537,9,39.5,US,Accessories,0,0,4
81,1613391551,30000,496,USD,1542225192,1539134136,1539629592,10,1.653333333,US,Film & Video,0,0,0
82,1534881283,350,924,USD,1542225686,1534570405,1539630086,38,264,US,Poetry,1,1,8
83,1182188681,20000,52,USD,1542225793,1537496887,1540062193,3,0.26,US,Hardware,0,0,16
84,838202557,2000,5,EUR,1542225834,1539246431,1539630234,4,0.25,IT,Technology,0,0,0
85,899335122,5000,4127.8,MXN,1542225909,1538276551,1538334309,5,82.556,MX,Fiction,0,1,0
86,1828600656,20000,56,USD,1542226946,1539546834,1539631346,4,0.28,US,Web,0,0,7
87,1082113903,49000,9322,USD,1542226958,1538052735,1539631358,37,19.0244898,US,Drinks,0,1,6
88,699218930,12000,65,USD,1542228253,1539539783,1539632653,3,0.541666667,US,Nonfiction,0,0,11
89,288822861,15000,4136.32,AUD,1542228351,1538372001,1539632751,33,27.57546667,AU,Technology,0,0,12
90,67246410,15000,11146.29,CAD,1542228780,1539118045,1541188381,66,74.3086,CA,Documentary,0,1,4
91,601422170,2420,1,USD,1542229113,1537024689,1537045113,1,0.041322314,US,Comedy,0,0,0
92,926556220,2000,2045,EUR,1542229143,1535568876,1539633543,40,102.25,AR,Drama,1,0,31
93,1364271974,15000,982,USD,1542229783,1539528779,1539634183,24,6.546666667,US,Small Batch,0,0,9
94,1108581163,10000,10623.32,AUD,1542229923,1536735707,1539634323,55,106.2332,AU,Music,1,1,2
95,2008383879,30000,1,USD,1542230698,1535551037,1539635098,1,0.003333333,US,Accessories,0,0,1
96,1421476395,400,1,USD,1542231127,1538585897,1540931527,1,0.25,US,Glass,0,0,0
97,211989180,500,86,USD,1542232598,1539528206,1539640598,6,17.2,US,DIY,0,0,0
98,1071568312,150,155,EUR,1542232800,1540275176,1540450268,21,103.3333333,FR,Video Games,1,1,9
99,693760454,3000,6078.42,NZD,1542232800,1539898076,1540205996,236,202.614,US,Games,1,1,19
100,913050858,6000,470,USD,1542232809,1538362765,1539637209,15,7.833333333,US,Jewelry,0,0,7
101,1480220022,6500,2927.32,AUD,1542232976,1535095922,1539637376,71,45.03569231,AU,Nonfiction,0,0,6
102,8412272,100000,131965,USD,1542234085,1537803552,1539638485,306,131.965,US,Hardware,1,1,29
103,1697386025,1650,5654,USD,1542234570,1539126335,1539642570,166,342.6666667,US,Illustration,1,0,27
104,677813286,3000,728.8,MXN,1542236029,1531507320,1539640429,3,24.29333333,US,Shorts,0,0,0
105,1058147924,500,1210.29,CAD,1542236301,1541245283,1541977101,10,242.058,CA,Bacon,1,,
106,797335281,3000,22955,GBP,1542236400,1524496921,1540400551,275,765.1666667,GB,Tabletop Games,1,0,49
107,444624730,20000,2,USD,1542236456,1504394687,1537048856,2,0.01,US,Apps,0,0,5
108,2115414269,10000,5786,USD,1542236821,1534270876,1539641221,32,57.86,US,Hardware,0,0,17
109,1815843912,5000,2213,USD,1542238661,1538270416,1539643061,22,44.26,US,Rock,0,0,3
110,2051106353,350,50,USD,1542239302,1539308898,1539643702,3,14.28571429,US,Fashion,0,0,0
111,202327468,1500,2093.29,CAD,1542240003,1538366292,1539644403,55,139.5526667,CA,Graphic Novels,1,1,22
112,634361888,1200,1348,EUR,1542241532,1539522757,1539645932,21,112.3333333,ES,Children's Books,1,1,0
113,1362346942,4300,35,USD,1542242228,1537796743,1539646628,4,0.813953488,US,Accessories,0,0,10
114,1579002828,100000,227,USD,1542242465,1537494246,1539646865,3,0.227,US,Apparel,0,0,5
115,1160252568,2500,2924.29,CAD,1542242964,1540324736,1540511364,99,116.9716,CA,Accessories,1,0,27
116,990323037,25000,918.8,MXN,1542243287,1539817169,1539820487,4,3.6752,MX,Webcomics,0,0,0
117,1506803145,10000,7407,USD,1542243600,1530981816,1540318439,192,74.07,US,Tabletop Games,0,0,25
118,1535243566,13000,1407.29,CAD,1542243600,1538512555,1539376959,31,10.82530769,CA,Film & Video,0,0,11
119,1718244759,8000,1252,GBP,1542247112,1521125756,1539651512,31,15.65,GB,Playing Cards,0,0,0
120,318461634,1000,11868,CAD,1542247200,1540753899,1541109939,238,1186.8,CA,Graphic Novels,1,1,6
121,161054924,100000,17296,USD,1542248242,1528091364,1538356642,61,17.296,US,Drama,0,0,2
122,1294284628,130,1,USD,1542248665,1540318472,1540430665,1,0.769230769,US,Fiction,0,0,0
123,501532912,200000,18.8,MXN,1542250257,1526416887,1537062657,1,0.0094,MX,Pop,0,0,0
124,1320874169,2500,2520,USD,1542250800,1527976353,1540073138,24,100.8,US,Drama,1,1,10
125,47521891,15000,476476,USD,1542250800,1531255843,1539705720,4743,3176.506667,US,Tabletop Games,1,1,61
126,1915453910,67000,21224,USD,1542250800,1537151320,1539807536,228,31.67761194,US,Comedy,0,0,11
127,68570474,10000,366297.01,USD,1542254340,1536589196,1537980232,4049,3662.9701,US,Product Design,1,1,16
128,1124150058,550,248,USD,1542254400,1536774219,1540263872,12,45.09090909,US,Children's Books,0,0,5
129,385250898,1400,21,USD,1542254400,1539559706,1539703700,2,1.5,US,Restaurants,0,0,5
130,1559904575,5000,16605,USD,1542254400,1538847399,1539701607,337,332.1,US,Comic Books,1,1,63
131,283227093,2000,101,USD,1542256740,1388302696,1538032583,2,5.05,CN,Comic Books,0,0,1
132,448366191,4000,3859,USD,1542257940,1538928763,1539054324,68,96.475,US,Rock,0,1,0
133,595601660,6000,847,USD,1542257940,1539739062,1541652128,10,14.11666667,US,Apparel,0,0,11
134,1299832565,17000,1471.67,NZD,1542258000,1532054643,1539548325,24,8.656882353,NZ,Apparel,0,0,22
135,335492600,13000,13452,USD,1542258000,1538579483,1540395067,65,103.4769231,US,Spaces,1,1,13
136,1929741595,10000,51,USD,1542258000,1536883983,1537468941,2,0.51,US,Music,0,0,1
137,734561574,10000,11637.29,CAD,1542258052,1540260533,1540958452,53,116.3729,CA,Product Design,1,1,10
138,98175297,7500,261,USD,1542258578,1300820108,1538366978,8,3.48,US,Documentary,0,0,0
139,177511186,25000,17633,USD,1542258670,1533312499,1539576670,86,70.532,US,R&B,0,0,4
140,1819186404,6500,6880.52,USD,1542261540,1528780170,1539579605,233,105.8541538,US,Pop,1,1,0
141,1736840862,20000,1572963,USD,1542261540,1536263164,1539277497,3986,7864.815,US,Product Design,1,1,66
142,1615054077,1000,124,USD,1542261600,1540347013,1540613289,3,12.4,US,Film & Video,0,0,0
143,699184287,10000,11475,USD,1542263578,1537067335,1539667978,38,114.75,US,Technology,1,1,19
144,403196785,340000,3634,CHF,1542263660,1536672297,1539668060,9,1.068823529,CH,Gadgets,0,0,12
145,273696458,5000,26,USD,1542268196,1536099156,1537080596,2,0.52,US,Children's Books,0,0,0
146,1619033855,8500,219,EUR,1542268399,1538125773,1539672799,5,2.576470588,NL,Hardware,0,0,1
147,378976976,250,853.29,CAD,1542268740,1537380233,1540280846,36,341.316,CA,Illustration,1,0,4
148,529535500,15000,38225,USD,1542268740,1538086140,1539542008,475,254.8333333,US,Children's Books,1,1,28
149,351516456,4000,4165,USD,1542268800,1539973759,1540419584,64,104.125,US,Country & Folk,1,1,3
150,1052745195,50000,20353,USD,1542268815,1499446127,1539673215,78,40.706,US,Gadgets,0,0,0
151,1958115420,100000,127715,EUR,1542272585,1493131555,1539676985,355,127.715,NL,Product Design,1,1,43
152,1972403108,7535,952,GBP,1542273403,1527343548,1539677803,11,12.63437293,GB,Product Design,0,0,25
153,617995943,20000,30908,HKD,1542274560,1538037420,1539678960,65,154.54,HK,Gadgets,1,1,20
154,1264747002,1000,136,GBP,1542275686,1539625858,1539680086,5,13.6,GB,Comedy,0,0,0
155,2095005868,40000,17865.17,DKK,1542276281,1540455852,1540458281,69,44.662925,DK,Nonfiction,0,0,0
156,705581758,10000,1.32,AUD,1542277246,1539228603,1539681646,1,0.0132,AU,Web,0,0,0
157,769903919,20000,25678.71,SEK,1542277562,1539163834,1539681962,72,128.39355,SE,Pop,1,1,5
158,477683956,5170,25726,GBP,1542277914,1538237100,1540459914,638,497.6015474,GB,Product Design,1,1,47
159,1687823086,2500,2315,EUR,1542278301,1539609079,1539682701,30,92.6,FR,Typography,0,1,13
160,583479960,5000,241,GBP,1542278352,1539605854,1539682752,14,4.82,GB,Nonfiction,0,0,8
161,840124855,3500,51,USD,1542279022,1527748377,1537091422,2,1.457142857,US,Mobile Games,0,0,0
162,886233378,3100,1150,GBP,1542279600,1524640427,1539684000,37,37.09677419,GB,Tabletop Games,0,,
163,1878116800,7000,221,USD,1542279680,1538106564,1539684080,3,3.157142857,US,Nature,0,0,5
164,634231591,2000,3226,USD,1542280267,1532467425,1539684667,65,161.3,US,Children's Books,1,1,18
165,2056609663,25000,14,EUR,1542280468,1538476224,1539684868,2,0.056,DE,Fiction,0,0,0
166,1657577751,5000,5649,USD,1542281508,1541122146,1541417508,203,112.98,US,Calendars,1,1,2
167,85898821,3000,4601,GBP,1542281737,1493043249,1539686137,58,153.3666667,GB,Graphic Design,1,1,40
168,300983907,15000,95430,GBP,1542281839,1537087038,1537094239,317,636.2,GB,Art,1,0,4
169,331475994,500,21,USD,1542283200,1538025786,1538028051,4,4.2,US,Documentary,0,0,0
170,853963055,200,250,GBP,1542286800,1539623406,1540296053,22,125,GB,Accessories,1,0,8
171,2135410875,5000,21.32,AUD,1542287640,1539004354,1539765057,2,0.4264,AU,Fabrication Tools,0,0,0
172,959860123,5000,5084,USD,1542287801,1529378029,1539692201,57,101.68,US,Children's Books,1,1,20
173,2128119305,1500,2980,USD,1542288106,1537455046,1538396506,44,198.6666667,US,Illustration,1,1,11
174,1728393132,100,1361.29,CAD,1542288444,1542027876,1542029244,50,1361.29,CA,Crochet,1,,
175,2103587865,250,211,GBP,1542289821,1533770732,1539694221,13,84.4,GB,Illustration,0,0,9
176,1332056346,5000,20163,USD,1542290250,1536476613,1539694650,273,403.26,US,Tabletop Games,1,0,30
177,1274705694,35000,28951,USD,1542290424,1536938537,1539694824,150,82.71714286,US,Documentary,0,1,19
178,1903184370,5000,4412,USD,1542290520,1536338592,1539781320,135,88.24,US,Tabletop Games,0,1,7
179,789177162,500,1536.29,CAD,1542290540,1540316435,1541077340,18,307.258,CA,Woodworking,1,0,18
180,429057895,1500,101,GBP,1542290671,1539425649,1539695071,3,6.733333333,GB,Painting,0,0,0
181,1596179847,12000,49320,GBP,1542290811,1539531810,1539695211,1151,411,GB,Tabletop Games,1,1,13
182,1018585450,3000,2070,HKD,1542291266,1536131080,1539695666,8,69,HK,Product Design,0,0,32
183,989676945,11000,21510,USD,1542292009,1534803212,1539610009,262,195.5454545,US,Tabletop Games,1,1,36
184,665398722,15000,15307.11,USD,1542292724,1537564034,1539697124,154,102.0474,US,Drinks,1,0,1
185,338676511,27000,1053,USD,1542293099,1527887294,1539697499,57,3.9,US,Product Design,0,0,24
186,868901840,100,202,USD,1542293245,1537378914,1539697645,10,202,US,Festivals,1,1,6
187,44345980,500,746,USD,1542294020,1533685518,1539698420,25,149.2,US,Tabletop Games,1,1,31
188,1174028980,3000,649,USD,1542294042,1538104868,1539698442,9,21.63333333,US,Journalism,0,0,3
189,1042279749,30000,82529,USD,1542296779,1532731661,1539701179,1727,275.0966667,US,Drinks,1,1,94
190,2001096496,2500,2047,USD,1542297236,1538939686,1539701636,47,81.88,US,Children's Books,0,0,9
191,1602244584,15000,291,USD,1542297277,1536525349,1537109677,7,1.94,US,Apps,0,0,0
192,221125675,10000,30429.29,CAD,1542297307,1538227045,1539701707,420,304.2929,CA,Video Games,1,1,22
193,824350364,6000,465,GBP,1542297492,1539326791,1539701892,9,7.75,GB,Product Design,0,0,35
194,1757256744,100000,1999,USD,1542297554,1539058812,1539701954,39,1.999,US,Product Design,0,0,9
195,103310662,20000,33,EUR,1542298084,1536248860,1537200484,2,0.165,ES,Fiction,0,0,0
196,276677238,1300,191,EUR,1542298797,1539557372,1539616797,13,14.69230769,ES,Illustration,0,0,7
197,1683924223,200,122,USD,1542299385,1539613137,1539703785,4,61,US,Jewelry,0,0,3
198,1581044934,15000,8025,USD,1542299677,1539275384,1539617677,48,53.5,US,Drama,0,1,0
199,461060077,3000,322,USD,1542300265,1535299782,1539704665,13,10.73333333,US,Video Games,0,0,4
200,1386239561,600,1829.29,CAD,1542300654,1538626479,1539705054,64,304.8816667,CA,Digital Art,1,0,13
201,1153862791,25000,2087,USD,1542300742,1521247451,1539705142,37,8.348,US,Technology,0,0,6
202,1420636234,200000,550195,NOK,1542301028,1536928519,1539705428,582,275.0975,NO,Technology,1,1,52
203,114296303,12000,15905,USD,1542301044,1536789886,1539705444,220,132.5416667,US,Playing Cards,1,1,22
204,1262433766,120000,18.8,MXN,1542301115,1538695566,1539705515,1,0.015666667,MX,Product Design,0,0,7
205,553112438,12500,14897,USD,1542301199,1536940631,1539705599,252,119.176,US,Tabletop Games,1,1,13
206,1932127987,15000,158661,EUR,1542301200,1530879293,1539788346,7612,1057.74,IT,Tabletop Games,1,1,53
207,972728679,50000,2,EUR,1542301200,1538825832,1539529059,2,0.004,DE,Painting,0,0,0
208,1722016530,50000,1,USD,1542301200,1540313036,1540492622,1,0.002,US,Restaurants,0,0,0
209,1423226225,275000,801,USD,1542301324,1536379017,1539709324,7,0.291272727,US,Video Games,0,0,0
210,1923339348,2350,739,EUR,1542301532,1539236024,1539705932,11,31.44680851,DE,Tabletop Games,0,0,27
211,1739972566,35000,6006,USD,1542301557,1534801468,1539705957,48,17.16,US,Product Design,0,0,6
212,425054916,400,640,USD,1542302739,1539645427,1539707139,24,160,US,Digital Art,1,0,6
213,798575261,4500,2487,USD,1542303031,1538445925,1539707431,114,55.26666667,US,Comic Books,0,0,19
214,1740531895,5000,1,USD,1542303195,1525912708,1539707595,1,0.02,US,Animation,0,0,5
215,1529715983,10000,20752,HKD,1542303220,1539482897,1540571620,68,207.52,HK,Art,1,0,11
216,244669015,45000,18.8,MXN,1542303604,1539575031,1539708004,1,0.041777778,MX,Academic,0,0,0
217,1687733153,2000,5274,USD,1542304740,1540391660,1540929602,150,263.7,US,Tabletop Games,1,1,14
218,370339168,10000,18876,GBP,1542304787,1535970251,1539709187,470,188.76,GB,Tabletop Games,1,1,12
219,494567778,250,429,USD,1542304800,1539290087,1539380766,11,171.6,US,Anthologies,1,0,11
220,1069277805,40000,68884,EUR,1542304800,1537018885,1539175845,331,172.21,IT,Product Design,1,1,54
221,1127594260,2500,2501,USD,1542304800,1536435128,1538964930,33,100.04,US,Apparel,1,0,2
222,378131273,5000,5280,USD,1542306472,1539403914,1539710872,23,105.6,US,Narrative Film,1,1,4
223,903791185,10000,10149,USD,1542306527,1538522370,1539710927,116,101.49,US,Small Batch,1,1,9
224,1913940196,15800,15840,USD,1542306714,1527897732,1539711114,205,100.2531646,US,Tabletop Games,1,1,36
225,209623382,10000,1,EUR,1542306724,1539192513,1539711124,1,0.01,IT,Web,0,0,0
226,1817300,20000,34737,USD,1542307747,1538418558,1539712147,380,173.685,US,Software,1,1,3
227,635027180,6000,241,USD,1542307871,1456789419,1539712271,4,4.016666667,SE,Translations,0,0,0
228,1261142305,16000,38689.13,USD,1542308400,1473373429,1539612001,797,241.8070625,US,Graphic Novels,1,1,40
229,636892610,4800,2099,EUR,1542308436,1537446159,1540144836,64,43.72916667,NL,Playing Cards,0,0,19
230,453479530,1000,1200,USD,1542309178,1536854451,1539713578,17,120,US,Academic,1,1,0
231,236747606,9504,101.29,CAD,1542309236,1539261989,1539713636,4,1.065761785,US,Film & Video,0,0,5
232,597132473,2500,1.29,CAD,1542309246,1539621148,1539713646,1,0.0516,CA,Nonfiction,0,0,0
233,1084909459,6000,1271,USD,1542310185,1538600227,1539714585,14,21.18333333,US,Comedy,0,0,5
234,804710044,8311,3820,USD,1542310687,1538090525,1539023887,110,45.96318133,US,Punk,0,0,3
235,1514740740,7000,21,USD,1542310992,1539681896,1539715392,2,0.3,US,Crafts,0,0,9
236,1880868143,15000,1831.29,CAD,1542311759,1533571064,1539716159,21,12.2086,CA,Accessories,0,0,32
237,1158020766,6000,6595,USD,1542311928,1539651031,1541447928,51,109.9166667,US,Performances,1,1,6
238,306003617,50000,456,EUR,1542311995,1536911615,1537124395,19,0.912,FR,Movie Theaters,0,0,0
239,594607446,10800,2020,USD,1542312124,1526935035,1539284524,32,18.7037037,US,Performance Art,0,0,7
240,762249558,3000,8732.54,EUR,1542313417,1540817259,1540931017,141,291.0846667,ES,Tabletop Games,1,0,22
241,940849622,30000,642745,HKD,1542313800,1539003321,1539176874,3020,2142.483333,HK,Product Design,1,1,17
242,332950805,3700,4197,USD,1542314795,1538861931,1539719195,50,113.4324324,US,Country & Folk,1,1,0
243,544997696,144000,142819,USD,1542315600,1452180962,1538406438,379,99.17986111,US,Graphic Design,0,1,48
244,1321452582,6000,22984,USD,1542317400,1540980281,1541513449,1591,383.0666667,GR,Tabletop Games,1,0,12
245,1911356880,12000,3972,USD,1542318300,1537909079,1539722700,71,33.1,US,Software,0,0,0
246,635414684,7500,603,USD,1542319200,1539111804,1539192424,21,8.04,US,Apps,0,0,6
247,283997415,1000,1262,USD,1542320376,1532577660,1538255976,41,126.2,US,Children's Books,1,1,5
248,1991499255,5000,21,USD,1542320379,1536348158,1537132779,2,0.42,US,Family,0,0,0
249,37248261,350,342,GBP,1542320651,1536487206,1539725051,25,97.71428571,GB,Art,0,0,10
250,1348219976,200,240,USD,1542320700,1539377008,1540160009,13,120,US,Zines,1,0,0
251,1699493629,100000,108576.8,EUR,1542321000,1479385161,1539702515,2356,108.5768,DE,Video Games,1,1,56
252,1221307496,20000,2,GBP,1542321096,1539721396,1539725496,2,0.01,GB,Web,0,0,0
253,508221779,50000,1.29,CAD,1542323100,1538777105,1538865765,1,0.00258,CA,Small Batch,0,0,6
254,499941758,5000,5,USD,1542323585,1537119165,1537135985,5,0.1,ES,Apps,0,0,9
255,420317585,500,3,USD,1542324777,1537999382,1539729177,3,0.6,US,Product Design,0,0,2
256,787888491,20000,21657.5,SGD,1542326381,1532333397,1539298781,127,108.2875,SG,Accessories,1,1,69
257,1314171935,20000,51,GBP,1542326400,1537267819,1540045199,2,0.255,GB,Product Design,0,0,0
258,1576743890,900,6224.7,USD,1542326710,1537033261,1539731110,197,691.6333333,US,Tabletop Games,1,0,1
259,1817966883,4275,12192,USD,1542330000,1526500713,1539701537,258,285.1929825,US,Comic Books,1,1,30
260,1001608947,25000,25832,USD,1542330000,1533933978,1539626764,656,103.328,US,Product Design,1,1,33
261,283485696,20000,106,USD,1542331227,1536116182,1537143627,4,0.53,US,Product Design,0,0,1
262,2080277591,5000,356,USD,1542333600,1537123972,1537193954,7,7.12,US,Children's Books,0,0,0
263,1276371339,40000,50131,USD,1542333600,1536680030,1539625492,325,125.3275,US,Documentary,1,1,34
264,791746730,7500,14755,USD,1542333600,1530472627,1539788174,125,196.7333333,US,Product Design,1,0,15
265,755968742,3500,2862,USD,1542333657,1533169529,1539738057,76,81.77142857,US,Fiction,0,1,0
266,1166084070,5000,361,USD,1542334500,1506294674,1539905948,7,7.22,US,Video Games,0,0,11
267,1440712414,300,253.32,AUD,1542336585,1540950459,1541123385,18,84.44,AU,Metal,0,0,1
268,1195068495,5000,11343,USD,1542337080,1534483662,1538567796,93,226.86,US,Product Design,1,1,36
